date,open,high,low,close,volume,sina_symbol,amount
2022-10-11,3.68,3.76,3.6,3.74,11826906,sz002181,44232628.440000005
2022-10-12,3.72,3.94,3.69,3.88,22341459,sz002181,86684860.92
2022-10-13,3.84,3.98,3.81,3.88,20019990,sz002181,77677561.2
2022-10-14,3.89,3.96,3.87,3.94,15827703,sz002181,62361149.82
2022-10-17,3.93,4.14,3.91,4.07,19283912,sz002181,78485521.84
2022-10-18,4.05,4.19,4.01,4.12,23444005,sz002181,96589300.60000001
2022-10-19,4.1,4.13,4.02,4.07,13556612,sz002181,55175410.84
2022-10-20,4.05,4.15,4.05,4.09,12809300,sz002181,52390037.0
2022-10-21,4.12,4.12,4.03,4.06,12032398,sz002181,48851535.879999995
2022-10-24,4.05,4.07,3.84,3.85,18527701,sz002181,71331648.85000001
2022-10-25,3.88,4.23,3.76,4.03,35074000,sz002181,141348220.0
2022-10-26,3.94,4.02,3.9,3.94,21883255,sz002181,86220024.7
2022-10-27,3.95,4.06,3.92,3.95,17774675,sz002181,70209966.25
2022-10-28,3.93,3.94,3.74,3.76,17350430,sz002181,65237616.8
2022-10-31,3.72,3.92,3.72,3.83,12356443,sz002181,47325176.69
2022-11-01,3.87,3.91,3.82,3.91,10512273,sz002181,41102987.43
2022-11-02,3.92,4.05,3.92,4.0,15959831,sz002181,63839324.0
2022-11-03,3.98,4.02,3.94,4.0,9279456,sz002181,37117824.0
2022-11-04,4.0,4.05,3.98,4.04,14791237,sz002181,59756597.480000004
2022-11-07,4.04,4.34,4.02,4.3,43971881,sz002181,189079088.29999998
2022-11-08,4.27,4.37,4.21,4.27,31300361,sz002181,133652541.46999998
2022-11-09,4.31,4.42,4.25,4.34,28634641,sz002181,124274341.94
2022-11-10,4.31,4.48,4.31,4.45,29909029,sz002181,133095179.05000001
2022-11-11,4.45,4.49,4.33,4.35,27107019,sz002181,117915532.64999999
2022-11-14,4.32,4.37,4.27,4.3,15823300,sz002181,68040190.0
2022-11-15,4.29,4.32,4.26,4.32,16893081,sz002181,72978109.92
2022-11-16,4.3,4.75,4.3,4.75,55314811,sz002181,262745352.25
2022-11-17,5.23,5.23,5.21,5.23,34000694,sz002181,177823629.62
2022-11-18,5.75,5.75,5.4,5.75,78663229,sz002181,452313566.75
2022-11-21,5.91,6.33,5.9,6.33,197390103,sz002181,1249479351.99
2022-11-22,6.59,6.96,6.36,6.96,128162185,sz002181,892008807.6
2022-11-23,7.15,7.66,6.67,7.66,246327365,sz002181,1886867615.9
2022-11-24,7.2,7.33,6.89,6.89,160060026,sz002181,1102813579.1399999
2022-11-25,6.5,7.09,6.2,6.9,174713805,sz002181,1205525254.5
2022-11-28,6.68,7.34,6.35,7.18,165378289,sz002181,1187416115.02
2022-11-29,7.05,7.67,6.7,7.47,206238150,sz002181,1540598980.5
2022-11-30,7.4,7.95,7.01,7.18,203273894,sz002181,1459506558.9199998
2022-12-01,6.88,7.6,6.62,7.52,170050954,sz002181,1278783174.08
2022-12-02,7.5,8.16,7.13,7.16,205095202,sz002181,1468481646.32
2022-12-05,7.3,7.46,6.52,6.62,173962487,sz002181,1151631663.94
2022-12-06,6.34,6.63,5.96,6.45,142188616,sz002181,917116573.2
2022-12-07,6.44,6.46,5.93,5.96,111318375,sz002181,663457515.0
2022-12-08,5.92,5.94,5.52,5.6,103957670,sz002181,582162952.0
